ID,lat,lon,COUNTt1,COUNTt2
805,3.58345851534,7.44705520961,1,8
806,3.58345851534,7.4471685646,100,66
807,3.58345851534,7.44728191961,1,0
808,3.58345851534,7.44739527461,4,6
809,3.58345851534,7.4475086296,44,17
810,3.58345851534,7.44762198461,410,409
811,3.58345851534,7.44773533961,535,502
812,3.58345851534,7.4478486946,103,101
813,3.58345851534,7.4479620496,166,125
814,3.58345851534,7.44807540461,105,63
815,3.58345851534,7.4481887596,349,184
816,3.58345851534,7.44830211461,48,84
817,3.58345851534,7.44841546961,26,15
818,3.58345851534,7.4485288246,173,163
819,3.58345851534,7.4486421796,2,29
820,3.58345851534,7.44875553461,1,71
821,3.58345851534,7.4488688896,216,135
822,3.58345851534,7.44898224461,26,100
823,3.58345851534,7.44909559961,0,1
824,3.58345851534,7.4492089546,3,1
825,3.58345851534,7.4493223096,829,952
826,3.58345851534,7.44943566461,5,1
827,3.58345851534,7.4495490196,29,23
828,3.58345851534,7.44966237461,0,8
829,3.58345851534,7.44977572961,8,32
830,3.58345851534,7.4498890846,0,4
831,3.58345851534,7.4500024396,7,18
832,3.58345851534,7.4501157946,8,73
833,3.58345851534,7.4502291496,8,10
834,3.58345851534,7.45034250461,69,52
835,3.58345851534,7.4504558596,21,23
836,3.58345851534,7.4505692146,14,16
837,3.58345851534,7.45068256961,10,5
838,3.58345851534,7.4507959246,6,3
839,3.58345851534,7.4509092796,18,0
840,3.58345851534,7.4510226346,3,0
842,3.58345851534,7.4512493446,3,0
844,3.58345851534,7.4514760546,6,0
845,3.58345851534,7.4515894096,4,0
846,3.58345851534,7.4517027646,13,0
847,3.58345851534,7.4518161196,1,0
849,3.58345851534,7.45204282961,0,3
852,3.58345851534,7.4523828946,47,31
853,3.58345851534,7.4524962496,1,0
859,3.58357187034,7.44671514461,29,0
860,3.58357187034,7.4468284996,36,30
861,3.58357187034,7.4469418546,106,15
862,3.58357187034,7.44705520961,71,33
863,3.58357187034,7.4471685646,108,84
864,3.58357187034,7.44728191961,177,136
865,3.58357187034,7.44739527461,465,312
866,3.58357187034,7.4475086296,166,100
867,3.58357187034,7.44762198461,72,98
868,3.58357187034,7.44773533961,719,381
871,3.58357187034,7.44807540461,4,0
872,3.58357187034,7.4481887596,222,182
873,3.58357187034,7.44830211461,12,37
874,3.58357187034,7.44841546961,10,34
875,3.58357187034,7.4485288246,131,245
876,3.58357187034,7.4486421796,14,106
877,3.58357187034,7.44875553461,73,186
878,3.58357187034,7.4488688896,288,365
879,3.58357187034,7.44898224461,426,291
880,3.58357187034,7.44909559961,43,93
881,3.58357187034,7.4492089546,69,160
882,3.58357187034,7.4493223096,1464,1807
883,3.58357187034,7.44943566461,815,850
884,3.58357187034,7.4495490196,656,661
885,3.58357187034,7.44966237461,644,624
886,3.58357187034,7.44977572961,786,753
887,3.58357187034,7.4498890846,593,580
888,3.58357187034,7.4500024396,536,593
889,3.58357187034,7.4501157946,497,676
890,3.58357187034,7.4502291496,293,316
891,3.58357187034,7.45034250461,197,249
892,3.58357187034,7.4504558596,9,3
893,3.58357187034,7.4505692146,34,6
894,3.58357187034,7.45068256961,33,10
895,3.58357187034,7.4507959246,24,12
896,3.58357187034,7.4509092796,22,0
897,3.58357187034,7.4510226346,35,3
898,3.58357187034,7.4511359896,39,0
899,3.58357187034,7.4512493446,0,6
900,3.58357187034,7.45136269961,9,0
901,3.58357187034,7.4514760546,28,0
902,3.58357187034,7.4515894096,8,0
903,3.58357187034,7.4517027646,7,0
904,3.58357187034,7.4518161196,2,0
909,3.58357187034,7.4523828946,43,3
915,3.58368522534,7.44660178961,0,5
916,3.58368522534,7.44671514461,17,0
917,3.58368522534,7.4468284996,0,4
918,3.58368522534,7.4469418546,20,74
919,3.58368522534,7.44705520961,29,33
920,3.58368522534,7.4471685646,95,71
921,3.58368522534,7.44728191961,34,26
922,3.58368522534,7.44739527461,61,26
923,3.58368522534,7.4475086296,33,18
924,3.58368522534,7.44762198461,0,12
925,3.58368522534,7.44773533961,654,376
928,3.58368522534,7.44807540461,0,6
929,3.58368522534,7.4481887596,282,184
930,3.58368522534,7.44830211461,4,6
932,3.58368522534,7.4485288246,90,82
933,3.58368522534,7.4486421796,0,6
934,3.58368522534,7.44875553461,0,28
935,3.58368522534,7.4488688896,2,13
936,3.58368522534,7.44898224461,585,263
937,3.58368522534,7.44909559961,3,0
939,3.58368522534,7.4493223096,656,837
940,3.58368522534,7.44943566461,19,30
941,3.58368522534,7.4495490196,0,3
943,3.58368522534,7.44977572961,41,70
944,3.58368522534,7.4498890846,215,238
945,3.58368522534,7.4500024396,20,10
946,3.58368522534,7.4501157946,89,49
947,3.58368522534,7.4502291496,51,125
948,3.58368522534,7.45034250461,408,617
949,3.58368522534,7.4504558596,448,658
950,3.58368522534,7.4505692146,477,778
951,3.58368522534,7.45068256961,680,857
952,3.58368522534,7.4507959246,192,327
953,3.58368522534,7.4509092796,62,63
954,3.58368522534,7.4510226346,2,4
956,3.58368522534,7.4512493446,1,1
958,3.58368522534,7.4514760546,8,0
959,3.58368522534,7.4515894096,2,0
960,3.58368522534,7.4517027646,27,0
961,3.58368522534,7.4518161196,1,0
965,3.58368522534,7.45226953961,62,10
966,3.58368522534,7.4523828946,34,1
972,3.58379858034,7.44660178961,3,3
973,3.58379858034,7.44671514461,15,36
974,3.58379858034,7.4468284996,19,25
975,3.58379858034,7.4469418546,0,22
976,3.58379858034,7.44705520961,1,2
977,3.58379858034,7.4471685646,0,1
978,3.58379858034,7.44728191961,0,62
979,3.58379858034,7.44739527461,5,16
980,3.58379858034,7.4475086296,86,120
981,3.58379858034,7.44762198461,21,0
982,3.58379858034,7.44773533961,890,602
983,3.58379858034,7.4478486946,34,28
984,3.58379858034,7.4479620496,187,140
985,3.58379858034,7.44807540461,213,227
986,3.58379858034,7.4481887596,567,382
987,3.58379858034,7.44830211461,135,102
988,3.58379858034,7.44841546961,89,155
989,3.58379858034,7.4485288246,154,239
990,3.58379858034,7.4486421796,11,17
991,3.58379858034,7.44875553461,0,3
992,3.58379858034,7.4488688896,0,3
993,3.58379858034,7.44898224461,463,502
994,3.58379858034,7.44909559961,0,7
995,3.58379858034,7.4492089546,4,32
996,3.58379858034,7.4493223096,561,718
997,3.58379858034,7.44943566461,0,66
998,3.58379858034,7.4495490196,4,77
999,3.58379858034,7.44966237461,5,20
1000,3.58379858034,7.44977572961,72,41
1001,3.58379858034,7.4498890846,189,235
1002,3.58379858034,7.4500024396,1,33
1003,3.58379858034,7.4501157946,45,39
1004,3.58379858034,7.4502291496,14,32
1005,3.58379858034,7.45034250461,5,13
1006,3.58379858034,7.4504558596,0,7
1007,3.58379858034,7.4505692146,0,6
1008,3.58379858034,7.45068256961,45,14
1009,3.58379858034,7.4507959246,334,298
1010,3.58379858034,7.4509092796,566,575
1011,3.58379858034,7.4510226346,407,345
1012,3.58379858034,7.4511359896,356,215
1013,3.58379858034,7.4512493446,498,340
1014,3.58379858034,7.45136269961,328,297
1015,3.58379858034,7.4514760546,400,244
1016,3.58379858034,7.4515894096,592,366
1017,3.58379858034,7.4517027646,203,96
1018,3.58379858034,7.4518161196,45,3
1019,3.58379858034,7.4519294746,1,1
1020,3.58379858034,7.45204282961,0,2
1021,3.58379858034,7.4521561846,75,20
1022,3.58379858034,7.45226953961,33,5
1023,3.58379858034,7.4523828946,16,1
1024,3.58379858034,7.4524962496,25,0
1025,3.58379858034,7.4526096046,24,0
1026,3.58379858034,7.45272295961,26,0
1031,3.58391193534,7.4468284996,3,0
1033,3.58391193534,7.44705520961,2,25
1034,3.58391193534,7.4471685646,4,16
1035,3.58391193534,7.44728191961,12,23
1036,3.58391193534,7.44739527461,2,0
1037,3.58391193534,7.4475086296,194,164
1038,3.58391193534,7.44762198461,193,154
1039,3.58391193534,7.44773533961,1135,754
1040,3.58391193534,7.4478486946,67,122
1041,3.58391193534,7.4479620496,8,23
1042,3.58391193534,7.44807540461,11,14
1043,3.58391193534,7.4481887596,93,42
1044,3.58391193534,7.44830211461,4,4
1045,3.58391193534,7.44841546961,16,12
1046,3.58391193534,7.4485288246,95,193
1047,3.58391193534,7.4486421796,26,79
1048,3.58391193534,7.44875553461,253,193
1049,3.58391193534,7.4488688896,577,535
1050,3.58391193534,7.44898224461,582,729
1051,3.58391193534,7.44909559961,478,736
1052,3.58391193534,7.4492089546,643,712
1053,3.58391193534,7.4493223096,174,713
1054,3.58391193534,7.44943566461,0,74
1055,3.58391193534,7.4495490196,11,103
1056,3.58391193534,7.44966237461,42,54
1057,3.58391193534,7.44977572961,144,149
1058,3.58391193534,7.4498890846,94,208
1059,3.58391193534,7.4500024396,5,84
1060,3.58391193534,7.4501157946,19,32
1061,3.58391193534,7.4502291496,13,63
1062,3.58391193534,7.45034250461,0,32
1063,3.58391193534,7.4504558596,0,68
1064,3.58391193534,7.4505692146,3,26
1065,3.58391193534,7.45068256961,16,65
1066,3.58391193534,7.4507959246,9,4
1067,3.58391193534,7.4509092796,12,1
1068,3.58391193534,7.4510226346,83,88
1069,3.58391193534,7.4511359896,0,22
1070,3.58391193534,7.4512493446,3,3
1071,3.58391193534,7.45136269961,29,51
1072,3.58391193534,7.4514760546,0,15
1073,3.58391193534,7.4515894096,7,12
1074,3.58391193534,7.4517027646,152,47
1075,3.58391193534,7.4518161196,516,127
1076,3.58391193534,7.4519294746,327,101
1077,3.58391193534,7.45204282961,344,118
1078,3.58391193534,7.4521561846,584,97
1079,3.58391193534,7.45226953961,531,73
1080,3.58391193534,7.4523828946,288,28
1081,3.58391193534,7.4524962496,104,14
1082,3.58391193534,7.4526096046,26,0
1083,3.58391193534,7.45272295961,5,0
1090,3.58402529034,7.44705520961,0,11
1091,3.58402529034,7.4471685646,4,3
1092,3.58402529034,7.44728191961,4,6
1093,3.58402529034,7.44739527461,18,0
1094,3.58402529034,7.4475086296,7,0
1095,3.58402529034,7.44762198461,271,252
1096,3.58402529034,7.44773533961,1072,755
1097,3.58402529034,7.4478486946,116,46
1098,3.58402529034,7.4479620496,28,27
1099,3.58402529034,7.44807540461,103,50
1100,3.58402529034,7.4481887596,54,55
1101,3.58402529034,7.44830211461,29,12
1102,3.58402529034,7.44841546961,117,177
1103,3.58402529034,7.4485288246,112,239
1104,3.58402529034,7.4486421796,8,6
1105,3.58402529034,7.44875553461,20,5
1106,3.58402529034,7.4488688896,160,306
1107,3.58402529034,7.44898224461,108,170
1108,3.58402529034,7.44909559961,2,142
1109,3.58402529034,7.4492089546,483,1264
1110,3.58402529034,7.4493223096,82,421
1111,3.58402529034,7.44943566461,226,475
1112,3.58402529034,7.4495490196,426,540
1113,3.58402529034,7.44966237461,465,702
1114,3.58402529034,7.44977572961,808,860
1115,3.58402529034,7.4498890846,566,871
1116,3.58402529034,7.4500024396,300,365
1117,3.58402529034,7.4501157946,1,51
1118,3.58402529034,7.4502291496,16,44
1119,3.58402529034,7.45034250461,0,13
1120,3.58402529034,7.4504558596,0,56
1121,3.58402529034,7.4505692146,0,40
1122,3.58402529034,7.45068256961,35,130
1123,3.58402529034,7.4507959246,0,24
1124,3.58402529034,7.4509092796,0,36
1125,3.58402529034,7.4510226346,107,148
1126,3.58402529034,7.4511359896,0,10
1127,3.58402529034,7.4512493446,0,3
1128,3.58402529034,7.45136269961,37,26
1129,3.58402529034,7.4514760546,257,250
1130,3.58402529034,7.4515894096,356,215
1131,3.58402529034,7.4517027646,441,262
1132,3.58402529034,7.4518161196,474,149
1133,3.58402529034,7.4519294746,104,48
1134,3.58402529034,7.45204282961,1,10
1135,3.58402529034,7.4521561846,0,4
1136,3.58402529034,7.45226953961,6,7
1137,3.58402529034,7.4523828946,13,7
1138,3.58402529034,7.4524962496,2,0
1150,3.58413864534,7.44739527461,13,3
1151,3.58413864534,7.4475086296,24,0
1152,3.58413864534,7.44762198461,164,352
1153,3.58413864534,7.44773533961,545,590
1154,3.58413864534,7.4478486946,137,96
1155,3.58413864534,7.4479620496,0,3
1156,3.58413864534,7.44807540461,0,4
1157,3.58413864534,7.4481887596,8,13
1158,3.58413864534,7.44830211461,22,19
1159,3.58413864534,7.44841546961,10,22
1160,3.58413864534,7.4485288246,76,264
1161,3.58413864534,7.4486421796,66,0
1162,3.58413864534,7.44875553461,62,0
1163,3.58413864534,7.4488688896,80,27
1164,3.58413864534,7.44898224461,112,0
1165,3.58413864534,7.44909559961,109,6
1166,3.58413864534,7.4492089546,497,1373
1167,3.58413864534,7.4493223096,133,459
1168,3.58413864534,7.44943566461,85,152
1169,3.58413864534,7.4495490196,122,400
1170,3.58413864534,7.44966237461,56,518
1171,3.58413864534,7.44977572961,21,63
1172,3.58413864534,7.4498890846,6,100
1173,3.58413864534,7.4500024396,330,885
1174,3.58413864534,7.4501157946,443,790
1175,3.58413864534,7.4502291496,346,780
1176,3.58413864534,7.45034250461,94,236
1177,3.58413864534,7.4504558596,0,94
1178,3.58413864534,7.4505692146,3,42
1179,3.58413864534,7.45068256961,54,103
1180,3.58413864534,7.4507959246,71,159
1181,3.58413864534,7.4509092796,312,567
1182,3.58413864534,7.4510226346,355,778
1183,3.58413864534,7.4511359896,244,548
1184,3.58413864534,7.4512493446,219,469
1185,3.58413864534,7.45136269961,322,421
1186,3.58413864534,7.4514760546,111,120
1187,3.58413864534,7.4515894096,0,1
1188,3.58413864534,7.4517027646,6,3
1189,3.58413864534,7.4518161196,46,0
1190,3.58413864534,7.4519294746,1,0
1191,3.58413864534,7.45204282961,1,0
1193,3.58413864534,7.45226953961,9,10
1195,3.58413864534,7.4524962496,45,0
1196,3.58413864534,7.4526096046,2,0
1202,3.58425200034,7.4468284996,0,5
1203,3.58425200034,7.4469418546,7,0
1205,3.58425200034,7.4471685646,3,8
1207,3.58425200034,7.44739527461,3,0
1208,3.58425200034,7.4475086296,19,0
1209,3.58425200034,7.44762198461,100,145
1210,3.58425200034,7.44773533961,113,145
1211,3.58425200034,7.4478486946,763,907
1212,3.58425200034,7.4479620496,0,20
1213,3.58425200034,7.44807540461,0,28
1214,3.58425200034,7.4481887596,0,38
1215,3.58425200034,7.44830211461,32,0
1216,3.58425200034,7.44841546961,55,10
1217,3.58425200034,7.4485288246,150,33
1218,3.58425200034,7.4486421796,88,0
1219,3.58425200034,7.44875553461,78,1
1220,3.58425200034,7.4488688896,89,162
1221,3.58425200034,7.44898224461,97,4
1222,3.58425200034,7.44909559961,90,0
1223,3.58425200034,7.4492089546,505,969
1224,3.58425200034,7.4493223096,168,72
1225,3.58425200034,7.44943566461,28,1
1226,3.58425200034,7.4495490196,44,113
1227,3.58425200034,7.44966237461,81,194
1228,3.58425200034,7.44977572961,297,139
1229,3.58425200034,7.4498890846,540,610
1230,3.58425200034,7.4500024396,646,1104
1231,3.58425200034,7.4501157946,865,1484
1232,3.58425200034,7.4502291496,660,1103
1233,3.58425200034,7.45034250461,741,1441
1234,3.58425200034,7.4504558596,522,1385
1235,3.58425200034,7.4505692146,434,1115
1236,3.58425200034,7.45068256961,412,1047
1237,3.58425200034,7.4507959246,436,1102
1238,3.58425200034,7.4509092796,425,951
1239,3.58425200034,7.4510226346,31,70
1240,3.58425200034,7.4511359896,0,36
1241,3.58425200034,7.4512493446,0,62
1242,3.58425200034,7.45136269961,58,100
1243,3.58425200034,7.4514760546,31,0
1244,3.58425200034,7.4515894096,52,3
1245,3.58425200034,7.4517027646,39,11
1246,3.58425200034,7.4518161196,161,38
1247,3.58425200034,7.4519294746,60,64
1248,3.58425200034,7.45204282961,24,18
1249,3.58425200034,7.4521561846,8,21
1250,3.58425200034,7.45226953961,0,16
1251,3.58425200034,7.4523828946,5,0
1252,3.58425200034,7.4524962496,38,8
1253,3.58425200034,7.4526096046,18,0
1256,3.58436535534,7.4464884346,0,1
1257,3.58436535534,7.44660178961,0,20
1258,3.58436535534,7.44671514461,0,3
1263,3.58436535534,7.44728191961,10,0
1265,3.58436535534,7.4475086296,1,11
1266,3.58436535534,7.44762198461,25,24
1267,3.58436535534,7.44773533961,87,75
1268,3.58436535534,7.4478486946,1072,938
1269,3.58436535534,7.4479620496,0,8
1270,3.58436535534,7.44807540461,0,3
1271,3.58436535534,7.4481887596,6,16
1272,3.58436535534,7.44830211461,65,5
1273,3.58436535534,7.44841546961,199,39
1274,3.58436535534,7.4485288246,979,643
1275,3.58436535534,7.4486421796,603,1060
1276,3.58436535534,7.44875553461,370,834
1277,3.58436535534,7.4488688896,643,1064
1278,3.58436535534,7.44898224461,745,1375
